,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
crown,-2.5086732,-0.54265684,-1.4240669,-0.1915181,0.87539417,0.18668005,0.71766096,0.34421974,-0.6526508,-1.0391828,-0.4963243,0.23954934,-0.3715001,0.18391441,-1.8194188,-0.2359811,0.70589256,0.3057674,-1.5258665,1.295313,0.24163881,0.81174445,1.8072777,-1.3484378,-0.6056874,0.46020338,-0.59169686,1.4055868,1.2236081,0.6220631,-0.44561028,0.62206364,0.87634677,-0.4636745,-0.40302014,0.13495143,-0.9821835,1.4443682,0.4017418,0.06205372,-0.5747825,-1.5595624,1.5634706,-1.0666434,0.34615937,-0.51205766,-0.6207513,0.7356522,1.2284641,-0.007549708,-0.100843854,-0.88223326,0.71610874,-2.3070514,-0.8241385,-0.31925085,-1.1651361,-0.47757342,1.0268708,0.0661213,0.28081098,1.5794232,-1.1192198,1.7849854,-0.9841412,1.2438215,-0.36361647,0.773493,-1.0546191,-0.51263756,1.498718,0.93668514,1.756627,-0.44176286,-0.7023858,0.6000891,0.8042586,0.7671543,-1.8345965,0.24624674,-0.01713598,0.072497495,0.8297808,-0.597655,0.8121381,-0.32875496,0.396515,0.31591827,0.2622349,-0.47653013,-0.124678046,1.2157377,0.2739992,0.013240216,-0.67060876,-0.43972075,1.2812754,0.14515705,-1.0828838,-1.1889884
law,0.1824969,-1.6454421,0.12284312,-1.6765841,0.56378573,1.2938784,-0.92283994,2.302147,-1.5721716,-0.42066947,-0.13603427,-1.1289619,-1.9869534,-0.57334965,-0.13174626,-1.4857804,0.78745633,-0.61109227,-0.5515735,-1.987389,-1.2238522,1.6726415,0.57785493,1.3869328,1.4185301,0.42636898,0.23775502,-0.25047868,-1.1986972,-0.0661286,-0.17228754,-0.17144549,-0.09316453,-0.8222692,-0.121621445,-0.48067933,-0.8329248,-0.7616817,-1.2224114,1.5967128,0.860349,0.54475754,-0.68268454,-0.66410136,0.60648555,-1.194245,0.82810795,-0.6100626,0.48389506,0.33807996,0.2023446,-1.1492974,-0.3649537,0.14175887,0.7918291,-0.46196234,0.44367847,0.26684245,0.5762655,-1.7419682,0.042499807,0.36128297,0.34545243,-0.18636587,-0.09611025,0.22239526,0.3407972,0.5541368,0.99907225,-1.5621359,-0.17104493,0.62540317,1.84686,0.7648238,-0.3508725,-1.1260395,-0.515605,0.13375022,-0.8661798,0.0075928094,0.17443824,-0.17334405,1.7831166,0.29019034,-0.27488622,-0.89394933,0.6660521,-0.307496,0.90141726,1.9924406,0.038627025,-0.5034549,1.0110174,1.9017818,-1.4977273,-0.46848935,-1.1908733,-0.081557244,-2.1166475,-1.3196456
library,-0.16524298,0.31522727,-0.9991577,0.023180787,0.76766974,0.35357484,1.8686051,0.98598045,-1.5007783,-2.947667,0.52226603,-0.26324672,-1.9052403,0.4175958,0.56297135,0.67410094,1.1304601,0.8396405,-0.09109387,-0.067350455,-1.1856112,-0.10848913,-0.01218191,-1.3744321,-1.0577179,-0.5053397,0.12927133,-0.85000116,-0.768742,-0.5495299,0.7447555,0.98223346,-0.19674405,-0.88276803,0.881552,1.1694974,0.0802554,-1.2769006,1.2801713,2.5884228,-0.818165,0.48613217,-0.10908527,-0.6580427,-0.33111018,1.1953709,0.27877656,-0.3833015,0.00135286,0.35377517,0.47923642,-0.70037675,1.1705747,-0.2272724,0.72989845,-0.95940876,-2.3014283,-0.76065534,0.76187956,1.0493419,1.0171429,0.26174372,-0.22587654,1.9735878,0.5710559,0.017004758,-0.60281384,-0.687211,-0.6414254,-1.4792819,0.18696374,0.67060304,0.38152868,0.9582675,0.23023592,-0.021079186,-0.34200945,-0.07087561,0.31952566,-0.5403233,-0.55268884,1.089162,0.511044,0.8720112,-0.32154056,1.1264334,1.4746395,-0.40252566,-0.15220897,0.03858107,0.8426752,-1.1975225,0.9669623,0.46277547,-0.8006317,0.8487947,0.8204193,-0.4939063,-0.3001644,0.12984857
school,-0.61144483,0.18618363,0.51888424,-0.27164885,-0.14322342,0.91425484,-0.38449782,2.3587902,-0.6880715,-0.51416534,-0.4988128,1.1124305,1.4296992,-0.52872735,-0.26006517,-2.8183162,-1.288731,0.5604943,-1.0834761,-0.040583927,-2.9185433,0.54724526,-0.27818143,-0.1306067,0.8785912,0.81613016,1.2739857,-0.22113411,-0.23815145,0.15613307,-0.764793,1.7525384,0.14896476,0.94656944,-1.1008108,0.02577952,-0.117825195,0.103468746,-0.15710747,0.10432525,-0.51048,1.6690063,-0.8408473,-0.23761679,-1.7865433,0.41231292,-1.6790026,-0.87978405,-0.24065763,1.1997689,-0.95099586,0.008366156,1.4485518,1.2446617,-0.63693607,-0.66524017,1.176977,-1.2746906,-1.2023084,0.5365538,0.1820458,-1.2964865,1.301303,-0.0010235446,-0.28433865,-1.493385,-0.17323928,-0.28655666,-1.1797624,-0.025739335,-1.1157488,1.1289662,0.022732569,-0.10144768,-0.8479129,-0.023754906,-0.68556446,0.14901498,0.0836487,-1.2736379,-0.39015317,-0.9589041,-1.0124973,0.47827995,-0.19477977,0.7260357,-0.36787787,-1.3934069,-1.3872738,-0.4278728,1.3887382,0.9773912,0.9760972,-0.28603542,-0.15098713,1.6390629,-0.20216246,-0.19676073,1.7902988,-1.3065192
conference,0.031823356,-0.33204633,0.18034795,-0.25528646,1.6821138,0.16392075,0.76769084,-0.56657434,-1.3659753,-0.82419306,0.7969294,-0.5790977,-0.9646967,0.92926,0.54489225,-0.13471004,0.4538471,0.81497866,-0.40568393,0.62841845,-0.45761684,-1.1962389,0.5940066,-0.26770473,-1.1029059,-0.8386077,-0.09393766,0.46570757,-0.11205644,0.4647835,-0.93862766,-0.3779628,0.09355454,1.8169649,0.43102482,1.3030895,1.6784104,0.4213732,0.0034166533,1.6700379,1.0084546,-2.2693467,1.8816643,-0.2104778,-0.20456818,-0.87190455,-0.083778545,-0.24251437,-0.19771214,-1.2934825,0.33346802,-0.4147796,0.009467075,-1.5729907,1.8761561,-0.1472396,-0.36503768,-0.895829,-0.037977096,-0.33080614,-0.06546704,-0.83990014,-0.88588417,0.11137918,1.1812199,-1.0323453,1.3606064,1.2918366,-0.8339674,-0.86419207,1.9195228,0.6932788,1.8773924,-0.5464349,0.09758731,1.6122898,-0.06646959,0.7309839,0.06660698,-0.14536275,0.6859671,0.7662275,0.3004942,1.389329,1.045112,-0.42490536,-0.4227936,-1.2178216,0.036294013,0.041986533,-0.9681378,-1.0520753,1.8490294,-0.0063703973,0.20961519,-0.4625503,1.2814023,1.8417119,-0.3420429,0.36373702
rooms,-0.30404508,1.0702766,-0.5589293,0.34752178,-0.5491197,-0.16982184,-0.6864956,-1.7784793,-1.3449639,-0.42602903,-0.70814186,0.47923514,-1.5048398,-0.09560643,-2.8037934,1.2413833,-0.20045601,0.6445803,-0.8806828,-0.5522994,-1.4750063,0.997911,0.2628926,-0.5798375,-0.24485913,-1.302443,0.28753874,-0.54678214,0.36518717,2.1711817,1.3853903,0.16125123,0.55550563,-0.444444,0.065931626,0.8998322,-0.38850763,-0.4451859,0.30788878,-0.75446,1.065289,0.93811744,1.4137287,-0.13073774,-0.23548643,0.22322102,-0.08814199,0.03611312,1.282527,-1.7743216,0.9742307,0.6721838,1.5238374,-1.308873,-0.1592716,-0.30552968,0.18584996,-1.5689026,0.43620974,0.5640214,-1.6206561,1.1593568,1.4401066,1.3582296,1.0922523,0.9077848,1.4736714,-0.97731614,-0.006821657,-0.21522085,-0.32671756,0.3190514,0.36153832,-0.29009894,-0.9769369,1.1624357,-1.876096,-0.42974257,0.9791479,-2.6371875,-0.4790434,0.13612024,0.6675695,2.346901,-0.4061854,0.38368776,1.0990233,-0.031598896,-0.9364079,0.22285242,1.7105492,-2.4070354,-0.59943515,0.21730012,0.18938741,1.8856289,-1.1796132,-0.5492293,-1.1262962,-1.1765913
services,-0.9692002,0.36629295,-1.4047533,-0.7307123,-0.69580424,-0.64487034,0.12527552,1.5813023,1.3461235,-0.9294636,-1.0701869,0.14215185,-0.6575093,0.567156,1.5087618,-1.017538,0.80030143,1.5743812,-0.10901249,2.0599918,-1.1204166,-0.5130244,-0.982505,0.17915031,2.1853354,-2.7765324,-0.20415461,-1.0123359,1.486273,1.0659258,0.43447077,0.7324548,-0.2703836,0.78842926,-0.15897155,-0.7371732,-0.088500194,1.2137609,0.99728,0.67346716,0.88309085,-0.72115034,0.19576249,-0.1197911,-1.1072718,-0.56622046,0.21933213,1.1954651,0.4871343,1.2160624,0.95095605,0.6757082,-0.14034316,-0.16615197,1.833914,-0.27245763,-2.2930331,0.20310074,1.9131026,1.0988774,-0.46886885,-0.657742,-0.044819802,-0.21506597,-0.26328126,-0.39067647,0.4733308,1.5352764,0.90324926,-0.7024002,0.39037982,-1.7193189,0.019762088,0.49920514,1.808662,-0.58761066,1.4264678,-0.1654355,-0.10502529,0.5133406,-1.0356828,0.15907335,-0.90819484,1.5384408,0.24571612,-0.03138769,0.5791538,-1.6297243,-0.3282011,-0.018781008,-0.4235743,0.69508755,1.5571834,-0.97276145,-0.81254464,-0.9259011,0.5362693,1.6971029,-0.2927229,-1.7823423
university,0.2920023,-0.060559254,-1.487666,-0.24981073,0.09006657,-0.65087867,-1.0780194,0.58147013,-0.054391168,0.0911055,-0.042506877,0.3184716,-0.3243594,0.24295288,-0.001972997,0.584347,-0.5255871,2.772434,-1.9171544,0.60250133,-1.1065681,1.6629018,-1.9243844,0.79382634,0.7878783,-1.274534,0.9336704,0.37215725,-0.032746077,-2.1433103,0.9041929,1.2554278,-1.2351415,0.44186524,-1.4293844,1.392764,1.4046425,0.36559984,-1.2958417,-0.9074942,-0.640601,0.17740335,0.803976,-0.32998604,1.6550239,1.4619992,0.5658885,0.53882384,-0.815682,0.5038998,-0.7323264,0.25926697,0.09272954,-1.0393938,-0.36194715,-0.5585701,-1.7255688,1.2812126,2.125792,0.39840245,-1.2529066,-0.3215804,-0.3508324,-0.5042016,1.173119,-0.31483254,-1.0248163,-0.36144546,0.19076054,-0.50117385,-0.82132465,-0.6179441,1.1464797,-1.4705327,0.38757843,1.2390759,0.94486773,-0.9983411,0.6659131,-0.8638545,1.2930123,-0.65638775,-2.3582766,0.12842147,0.3121129,0.26421803,-0.50944,-0.48291564,0.14409225,0.39786607,0.5537441,0.5193426,0.22807077,0.48294845,0.9484644,-0.41642013,0.67186904,-0.4449519,1.4296213,-0.7043019
eligibility,-1.3029602,-1.1263247,-0.1558942,0.10170624,-0.005228352,0.54763633,-1.3306553,-0.6784689,-1.8493447,0.7230442,-0.437679,0.45399147,2.2994792,-0.10551303,-1.4838297,0.17267576,-1.003914,0.4636471,0.13804877,0.2539088,0.3246947,-0.18921737,-1.4945626,0.74946016,-1.533747,0.0759174,-1.5963784,-1.7651968,0.94656414,0.26345006,1.3137587,0.94809526,-0.23132877,-0.22278427,-0.4861406,0.10878896,0.6771789,2.5212314,-0.05591319,-0.22375812,-1.248781,-0.4082106,0.7499299,-0.474577,1.1629583,0.0403379,1.2101362,-0.7334127,-0.28094092,-0.61908036,0.86220884,0.33176157,0.6565379,-1.7149973,-0.3133489,-1.0065087,-0.54180795,0.3450308,0.078027174,0.28123793,-0.6430373,0.123042375,1.2099752,0.5500491,0.9735448,-0.2483377,0.15091354,-0.39802969,1.1715453,0.3050675,1.6772648,-0.419004,-0.8613219,0.856913,-0.48884773,0.3897185,-1.3611919,1.3472215,-0.10994252,-0.38429174,-0.8266143,0.13330635,0.5132098,-1.2032009,0.6917867,0.23010133,-1.357788,-0.8088175,0.06440918,0.9110333,0.6337574,0.06944161,0.40962687,-3.022206,-0.12332763,1.7271017,1.4286184,0.31618154,-0.38500413,-0.29532903
guidelines,-0.2810018,0.07260213,-0.4552453,-0.39011487,-1.6268158,0.1191106,-0.6862781,0.37937364,-0.38214263,0.7866868,0.2618354,0.60091084,-0.9294225,-1.162292,-0.101461835,-0.14435878,0.73306316,-1.3388306,0.20714007,0.77582467,1.4717442,-1.0278038,-0.5816648,-0.13353755,0.49917728,-0.5739789,-0.98454684,0.10071015,-0.71114653,0.6227824,-0.503429,0.5875954,1.343641,1.0928217,-0.53475136,0.3697628,0.30837297,0.038006403,-0.21218154,-0.25938752,0.6617224,-0.6055253,-2.6876147,0.1128704,0.35778216,0.043351423,1.0324165,2.0942216,-0.61157054,-0.96466666,0.13626322,-1.1497161,1.5004946,-0.7447779,0.37260422,0.9688549,-0.10234978,1.451404,0.25989765,0.1067832,-0.05777445,1.2137827,1.6752542,-0.5508121,0.39031425,0.7994972,-0.1591859,-0.33378777,1.1392016,0.10942937,-0.065528356,-1.4854013,-0.7807221,-1.1758105,0.7605624,-0.5783444,-1.8612424,2.2089667,-1.4155551,-1.3217543,0.21797179,-1.7032228,1.1561449,1.0492302,-1.5716441,-0.25234777,1.8223481,-0.006734468,-2.1960876,1.5877235,-0.4759499,-0.57227546,0.44428247,0.86234945,-0.060855415,-1.3121911,-0.8313489,-1.2756642,0.17280722,-1.7339689
graduate,0.68832827,-0.27528012,-0.58741426,1.2285278,-0.079208635,0.5916017,-0.6515891,1.1133019,-1.3527766,1.6783429,0.0541139,1.7967169,0.30593604,-0.28899732,0.5224652,0.042877477,0.20481563,-0.5940034,1.7661542,0.9404684,-0.95750034,-0.2427814,-0.1851317,-0.5865955,1.0537156,-1.11779,0.1769591,-1.2388059,0.34169275,-0.878385,-1.0348547,-0.69852734,1.1026647,-0.5412852,-0.6386754,-1.0101417,0.5181412,-1.0630629,0.45122075,-2.216402,-0.8290742,-0.81975716,-0.8836004,0.5104733,0.6740313,-0.70567214,-0.47050554,-0.455967,-1.3023306,0.76217574,-1.4309949,0.015124335,2.6111436,0.8667824,0.04653138,-0.7865584,1.6432713,-1.6383603,1.0971086,-1.25537,0.75392675,0.29414704,0.96443665,-0.28454143,-0.44030908,-0.53230673,1.2733243,-0.31548342,1.0381974,-0.7695626,-0.56891567,-0.09602652,-0.3598546,-1.0563284,-2.5003312,-1.2369286,-0.5560272,0.12171568,-0.69021183,0.2788866,-0.34236664,0.89746666,0.44098976,-0.083651654,0.011433614,0.6507583,0.56068176,-0.4017993,0.08975493,-0.9984446,2.670875,1.318408,-0.32953346,-0.43955827,0.8914903,0.33132908,0.2896526,1.9565159,-0.14637303,0.39564976
research,-0.11805593,-0.9389899,-0.43687555,0.8512976,1.7380997,-1.5486181,-0.939542,1.6578805,-0.7371876,0.94759524,2.7485993,-0.3725284,1.0185217,1.0071441,1.9183558,2.0185142,0.71893734,0.012929514,-1.6776955,0.6161035,-0.24748157,0.82389146,-2.1040561,0.01599021,-0.56061065,-0.009616416,0.7502299,-1.3544898,-0.5396699,1.5995929,0.12990248,-1.2558509,-0.6036563,-0.7177832,0.09633964,0.33235002,-1.6829617,1.8846501,-1.1800003,0.31748787,0.09253127,-0.67802155,-0.33644354,0.6581913,1.0523076,0.38746923,-1.3534696,-1.4832128,-1.3952137,-0.70497084,-0.3308676,-0.81671494,-0.5144102,-0.61584073,1.4920733,-0.06472357,1.6713836,-0.53222334,-1.0063674,0.9388549,1.3107334,0.8905342,-0.94619614,1.1519971,0.43747324,0.5778405,0.042589944,-0.3197611,0.1392339,-0.35332724,0.96195793,1.8402067,-0.6305546,-0.25221443,-1.9996498,0.15039636,-1.4475901,-1.5942338,-1.3329601,0.9897089,-0.21067579,0.16346274,-0.47637394,-0.28142703,-1.2096006,0.97470385,2.0568655,1.9072703,0.20250878,2.2059622,0.63368446,-2.253956,0.78906626,1.1002127,-0.0032827547,0.5511814,1.5439959,0.34310833,-0.9141311,0.97622883
opportunity,-0.513435,0.84970707,0.18338093,-0.42448646,2.3713763,-0.50482476,-1.5860915,0.23948522,-0.32445493,0.7806793,-0.2819021,0.96652156,0.6172932,0.9173231,0.54006404,-0.027598124,0.9085253,0.03389394,1.1192591,0.1696903,0.8864216,-1.1381202,-0.40385926,0.6990422,-1.3289211,-0.055471722,-0.7233612,-0.1531743,-0.28736615,0.11295541,-0.7772677,-0.46951517,-0.6124884,-0.45548674,-0.019173147,-0.124933474,0.7216618,0.41191414,0.34316066,0.06693204,-1.0408446,0.3876119,-0.45108056,1.2785845,0.15267394,-1.5101727,-1.2464708,-0.8177877,-0.58129215,0.51270056,1.3556769,-1.6418661,0.3152781,1.0247414,1.7135699,-0.111290686,-0.7031779,0.0927979,-0.406164,-0.7464416,0.49122962,0.911805,0.67036486,2.6867373,-0.61860037,-1.233522,-0.6508671,0.20109971,-0.67850304,1.3430618,0.4793255,2.6589313,0.41872054,-1.2082957,-1.1787097,-1.767425,-1.0612996,-0.8067294,0.25947952,-1.444711,-0.26837403,0.55261946,1.0923808,-2.6335554,-0.17224815,-0.39226273,0.8742991,0.76601547,-1.6207839,1.0173308,-1.1678988,0.14341865,1.2731805,0.27270165,0.4324537,0.8715851,0.7094061,-0.2742416,2.025091,-0.4759268
funds,-0.79393935,-0.16956432,-0.53868115,0.4231813,-0.69671947,-0.98864853,0.18142535,0.010133158,0.9137139,0.4875297,-0.6470922,1.3951393,-0.564288,-0.75590205,1.7099056,0.5985581,-0.3647831,-0.7942726,1.0997212,-1.457898,-1.7591707,1.6199814,0.36868966,-2.3196356,-0.020215891,-0.20014144,-0.044985224,-1.0264566,-0.833981,-1.4399122,-0.030270437,0.98841274,-0.60161006,0.5109816,-1.4275869,1.2968564,0.022092769,-0.5288424,-0.47344947,0.9174562,-1.4430568,0.048398178,-1.0357682,1.7274421,0.93850595,-0.46803403,-1.469693,-0.9498149,-1.8081628,-0.1349664,-0.7040941,0.051099613,0.4382401,0.18106313,0.41179,-0.84412915,-0.03693177,0.4088768,-1.8093417,-0.49765643,-0.68888545,-0.79045916,-0.33341601,0.68128204,-1.012514,-0.74488276,-1.0668684,-0.3677023,1.0372661,-0.93332356,0.7112523,1.8127642,-0.38066608,-0.56048965,-1.4501656,0.07856591,0.14837061,-0.10285152,-1.9178379,0.96509,0.3631702,1.271279,1.1287885,0.34451076,-0.75056916,0.4543549,0.23501919,-0.6227211,-0.2865779,-0.029406229,0.23531601,0.36321428,1.2924232,-0.28215665,-1.1581743,1.6950552,-0.5081608,-0.37652594,-0.63349015,-0.4393257
building,0.81750256,-1.7879372,0.65281296,1.7967209,-0.60846263,-0.1547341,-1.9655073,-1.4040424,1.8770097,-0.22954133,1.573388,-0.74880725,0.4581812,-1.2590367,-1.5633037,0.7097308,-1.2277701,-0.6973848,0.05503108,0.70681685,1.1377916,1.0977129,0.89358515,-1.3352839,0.5737614,1.1956204,-0.66420656,-0.0004392504,0.55045056,-0.5110392,-1.0520393,0.5335534,0.0014974659,1.1256588,-0.18636759,0.595419,-2.131743,1.0671587,-0.07390018,1.8043178,-0.61376303,-1.2658018,0.27297267,-0.25026038,-0.074090466,0.37047383,0.85495645,2.2665813,0.72790676,0.23757976,1.7827637,0.5035153,1.0100077,0.63295853,-1.447286,0.057917286,-0.84175915,-0.81428987,0.88054365,0.21818906,0.6392429,1.9229432,0.442695,0.7937507,-1.5039701,0.8995156,1.9933646,0.82462496,0.04715148,-1.8354456,1.1614625,0.66057265,-0.5986482,1.156487,0.93351257,1.5348029,0.9523771,0.8551704,1.275982,1.0008978,0.66314316,0.66934973,0.06430528,-0.064043924,-0.37247685,2.0014458,1.1080648,-0.25745192,-0.7988837,0.08374418,0.08162081,-1.007191,1.5532795,0.84810346,0.5417293,0.69931066,0.97868305,-0.9635417,0.6491755,-0.595565
access,0.8672043,-0.74660873,-0.30713,0.33359712,0.3407303,-0.2743678,-0.32836026,0.071831256,0.63529223,0.38553947,0.41573593,1.707971,1.1793684,-1.1202517,-1.3547345,-0.4161159,0.3288712,0.314568,-1.9690399,-0.8323078,0.7288354,-0.10383415,1.1837175,0.78393126,-1.5965154,-0.9818618,1.6535499,0.09015344,-0.76234514,0.03181829,-0.42789498,-0.21968739,-1.0524997,0.8463514,1.2613536,2.1376808,1.2830523,-0.979775,-0.90285033,1.6641423,-0.71960443,-0.11007907,0.7389801,1.2653732,0.3148281,0.32174438,-2.399885,1.5818919,-0.58819425,0.17352135,-1.2410777,-0.42669505,-0.23039247,0.9977466,-0.6307116,-1.029452,-0.6767972,-0.24626394,0.88162655,-0.4148518,-1.050038,-0.47344112,-0.28309453,-0.3227631,0.08379752,-0.46850768,0.35493946,1.624565,1.3164647,-0.61405575,0.2300198,0.58953506,-0.005945692,-0.375949,-0.0012039547,0.34949362,0.74233955,-0.4169007,2.7174253,0.45888868,0.09102268,0.6384931,0.4849484,-0.14375162,-0.9733246,0.79109526,0.5362304,0.91782135,0.39400822,1.8096949,0.8091978,-0.04190421,0.81987524,-1.4889629,-0.0885878,-0.641055,0.21156958,-0.18595211,0.10114447,-0.6785753
r&de,-0.3183469,2.6123223,-1.2477888,1.1784931,-1.793742,-0.9065606,2.1150408,-0.7173559,2.852108,-1.9709053,1.3836483,0.15391415,0.0769242,1.112057,0.83994406,-0.23987918,-0.8748444,-2.4025416,-0.79263943,-0.49860618,0.8696409,-0.38927376,0.81585217,0.93328756,1.1379993,-2.034356,-1.2040704,-1.1456736,-1.0173193,-0.9186425,1.247938,1.481118,0.707101,-0.24583349,1.17209,-0.97897637,0.7107065,0.11891875,-0.7614221,-0.48096415,0.105660304,-0.724024,-0.47112867,1.0074102,0.34845373,-1.268653,-0.778268,1.0630661,1.0239432,0.41432306,-0.35145405,-2.269571,0.23744859,-0.59064645,-0.6998262,-1.5660744,-0.29708093,-0.55581176,0.429017,-0.6809502,-0.66268915,0.42198214,2.2743778,-1.202716,-0.2570595,0.32072538,1.0257006,0.49915284,0.15971851,-1.1723328,-1.8403766,1.1602674,-0.18841794,-2.3376944,0.13373378,0.15629724,-0.025010973,-0.6399191,-0.9880557,0.23487797,-0.44626045,-0.2914018,0.089037724,-0.9197433,0.26692104,-0.65560323,0.14110179,0.70192903,-0.20020653,-1.0828465,1.0564194,0.14774811,0.18191019,-0.8820006,-0.30662763,0.6548542,1.251114,2.1492581,-0.4905958,1.7851444
student,0.44745672,1.2729836,-0.33791456,0.604518,-1.735892,-0.55550486,0.32046503,0.021241756,1.8348492,1.348221,-0.73892385,-1.439455,1.8883468,-1.417013,1.7136301,0.23311688,0.79438126,0.86916226,0.3944939,-0.9311535,-1.1693411,0.83960396,0.27623862,0.5904323,0.76965463,-1.7364662,-1.0782567,-0.64373606,-0.13954245,-0.26282683,1.0258615,2.0744452,0.3853518,-0.35599285,0.1081635,0.21488278,0.5003686,0.3597652,-0.6182861,-0.6559049,0.1271122,0.022733653,1.9724146,-0.5677948,1.3445402,-0.3769975,-0.7362094,-1.260199,1.1375009,0.7414216,0.27431777,-1.1090016,-2.121088,-1.3175577,-1.2023181,-1.44046,0.6325372,-0.020184753,1.5690522,0.6028202,0.7741311,-1.8693413,0.7467584,-1.1180422,-0.83668995,2.534877,0.38701585,-0.89424354,0.7347098,1.420177,1.4069593,1.1755277,-1.5905523,-1.404074,1.4605408,0.28816086,-1.9125078,-0.4185109,0.109487996,-0.008028617,1.1736027,-0.14133577,-1.4243507,0.16658483,0.41655323,1.4226245,1.2372073,-0.34534064,1.4169922,0.49708083,-0.2199757,-0.6224179,1.9657987,-0.060340654,1.3334798,0.9734549,0.1502098,2.0945728,0.46853465,0.9428244
housing,-0.19718829,1.248348,-0.7300286,0.23341376,-2.1676452,-0.2131792,-0.58555675,-0.58062315,-0.41084823,0.9594931,1.6850783,2.1895387,0.47955495,0.8567301,0.3241696,-1.2674468,-0.917197,-0.44352204,0.6238979,0.33205235,1.3419578,-0.040874053,1.7056977,-0.8792979,-0.009929869,-0.37065348,0.018493842,-0.8219065,-0.5962918,0.34607685,-0.35753712,1.9482218,0.9069033,1.2802726,0.19972956,-0.008745558,0.6403543,-0.12475565,-0.2832119,-1.2078229,0.4076133,0.31303257,0.13997881,1.8861917,0.91964686,-0.45587716,0.8908028,-0.07926437,1.1839541,-1.1174674,-1.0205326,-0.7209956,0.010304337,-0.9254809,0.15214969,-0.6062154,0.48095083,-2.2553825,-0.118116364,0.3048252,-0.27507284,-0.5017417,0.18286303,-0.5916989,0.6409457,-0.53232867,1.8203219,-1.1168859,-0.5196392,-0.98188895,0.6489975,0.7321877,1.9299943,-3.3010628,0.12332239,-1.0501858,-0.5659336,0.18367691,-0.3818348,-0.38213375,1.2354689,-0.7922868,0.8143185,0.79176855,0.1438132,0.6738642,1.214433,-0.710702,0.63169897,-2.2750401,-0.517987,0.3033902,2.0197706,-0.25092912,-0.34731546,0.52473444,0.29562384,3.3486667,0.5683096,0.036973953
fsi,-0.07128632,0.28408647,1.136121,1.4143044,-0.017817117,-0.4981696,-0.034499966,-2.53712,-0.3942688,0.34799698,-1.2463115,0.80009615,-1.3704646,-0.278669,-0.5772716,0.15354823,-0.073455505,-1.273795,-1.2944258,1.2507021,-2.1083026,-0.08114097,-0.42321327,-0.11633059,0.45289224,2.2247045,0.4302319,0.45007733,1.1654593,0.37980828,-0.7131056,-0.01584853,2.025971,-0.29848713,0.7771095,0.08153517,2.250739,-0.8957774,-0.10997225,1.3277266,-0.28632176,-0.020987134,0.25499442,0.6094524,2.1252303,-0.60503095,0.23658201,1.1901544,0.46733102,-1.29863,1.4039266,0.6755976,1.5434486,2.7415142,0.7463196,-0.25130197,-0.35118428,0.96180177,0.0739624,-1.9154694,0.45445138,1.4108872,-0.4558247,-1.1341451,1.077472,-0.20222442,0.14999686,1.7028942,-0.6073346,0.03862583,0.23624676,0.20381604,0.7561116,-1.2748866,-0.7024563,-0.8100527,1.541053,0.60052353,-1.1162657,-0.11243863,-1.0367436,0.032122612,1.450129,0.4626777,-0.34589416,-1.2009025,1.501902,1.5300528,-0.043666977,-0.17595881,-0.41785857,2.0031133,0.12658799,-0.3313103,-0.94754934,1.7542266,-1.3433453,0.8199308,-0.4079474,0.4133851
spice,-0.8679015,-1.1591406,1.0944299,-0.116401695,-1.7948581,-1.7030684,-0.34826487,-0.36606863,-0.22405642,1.5580353,-2.324055,1.3971488,-0.39732507,-0.145862,-0.3427587,2.3532515,-0.8062443,-0.33866313,0.32727122,-1.1806207,-1.5036513,-1.5407689,-0.50796276,0.052687697,-0.73652035,1.9006087,-0.017537344,0.3336764,0.5662901,0.6046963,0.4860489,0.91137165,-0.61673695,0.4154704,0.37528217,0.26895073,1.5609071,-1.1572102,-0.20592065,0.61541295,-1.4694326,-0.24325724,2.4625733,1.4109633,0.35422584,-0.8829757,-0.33036968,0.64519465,0.30899644,-2.4323688,-0.8672171,1.396314,0.6889964,-2.226973,0.17719372,-0.20699118,-0.33995813,1.7918452,-0.044893853,0.68265253,-0.6157043,0.14587209,-0.7656018,1.4923153,0.2847252,0.9402307,0.7390096,0.76987976,0.27235895,-0.74056435,-0.79542047,-1.5190197,0.8170436,1.2589628,-0.75838274,-1.8816154,0.7217159,0.111101344,-0.06545374,-0.3800757,1.3015226,0.6176349,-0.24000342,-0.45193833,-0.80344325,-0.69940984,-0.9268763,-0.670021,0.0966513,1.1951197,1.5824614,-0.78563637,-1.1639974,1.0711067,0.07505994,-0.89772576,0.023052732,-0.65442127,-1.105865,-1.48273
